Station name,FOSSEBRIDGE,,,,
Station number,0630TH,,,,
External number,---,,,,
River,River Coln,,,,
Operator,---,,,,
NGR,SP0801511237,,,,
Easting,408015,,,,
Northing,211237,,,,
Parameter-name,FQ [Flow],,,,
Parameter Type,Flow,,,,
Time series name,THM/0630TH/FQ/WDay.Mean,,,,
Time series unit,m?/s,,,,
Time level,Daily,,,,
Time series type,Other,,,,
Equidistant time series,yes,,,,
Time series value distance,1 day,,,,
Time series quality,Production,,,,
Time series measuring method,---,,,,
Period of record in file: 01/01/1980 09:00:00 to 08/01/2021 09:00:00,,,,,
Quality code description, G = good; E = estimated; S = suspect; U = unchecked; M = missing; C = complete; I = incomplete; Ed = edited; WR = within rating; NR = no rating; EX> = extrapolated upper part; EX< = extrapolated lower part; BL> = beyond upper limit; BL< = beyond lower limit; MH = weir modular (head); NH = weir non modular (head); EH = weir extremely non modular (head); MT = weir modular (tail); NT = weir non modular (tail); ET = weir extremely non modular (tail); MC = weir modular (crest); NC = weir non modular (crest); EC = weir extremely non modular (crest); -H = weir head only; RAS = rastered time stamp; A = apportioned/interpolated; D = dry; SN = snow; T = trace,,,,
Time stamp,Value[m?/s],State of value,Interpolation,valid[%],invalid[%]
11/12/1992,1.72,G;C,103,100,0
12/12/1992,1.75,G;C,103,100,0
13/12/1992,1.72,G;C,103,100,0
14/12/1992,1.71,G;C,103,100,0
15/12/1992,1.69,G;C,103,100,0
16/12/1992,1.7,G;C,103,100,0
17/12/1992,1.56,G;C,103,100,0
18/12/1992,1.62,G;C,103,100,0
19/12/1992,1.73,G;C,103,100,0
20/12/1992,1.69,G;C,103,100,0
21/12/1992,1.67,G;C,103,100,0
22/12/1992,1.67,G;C,103,100,0
23/12/1992,1.66,G;C,103,100,0
24/12/1992,1.65,G;C,103,100,0
25/12/1992,1.63,G;C,103,100,0
26/12/1992,1.6,G;C,103,100,0
27/12/1992,1.57,G;C,103,100,0
28/12/1992,1.56,G;C,103,100,0
29/12/1992,1.53,G;C,103,100,0
30/12/1992,1.5,G;C,103,100,0
31/12/1992,1.46,G;C,103,100,0
01/01/1993,1.42,G;C,103,100,0
02/01/1993,1.39,G;C,103,100,0
03/01/1993,1.37,G;C,103,100,0
04/01/1993,1.35,G;C,103,100,0
05/01/1993,1.33,G;C,103,100,0
06/01/1993,1.37,G;C,103,100,0
07/01/1993,1.35,G;C,103,100,0
08/01/1993,1.3,G;C,103,100,0
09/01/1993,1.25,G;C,103,100,0
10/01/1993,1.23,G;C,103,100,0
11/01/1993,1.35,G;C,103,100,0
12/01/1993,1.38,G;C,103,100,0
13/01/1993,1.49,G;C,103,100,0
14/01/1993,1.65,G;C,103,100,0
15/01/1993,1.85,G;C,103,100,0
16/01/1993,1.91,G;C,103,100,0
17/01/1993,1.95,G;C,103,100,0
18/01/1993,1.89,G;C,103,100,0
19/01/1993,1.87,G;C,103,100,0
20/01/1993,1.88,G;C,103,100,0
21/01/1993,1.86,G;C,103,100,0
22/01/1993,1.9,G;C,103,100,0
23/01/1993,1.85,G;C,103,100,0
24/01/1993,1.9,G;C,103,100,0
25/01/1993,1.89,G;C,103,100,0
26/01/1993,1.88,G;C,103,100,0
27/01/1993,1.85,G;C,103,100,0
28/01/1993,1.85,G;C,103,100,0
29/01/1993,1.86,G;C,103,100,0
30/01/1993,1.76,G;C,103,100,0
31/01/1993,1.67,G;C,103,100,0
01/02/1993,1.63,G;C,103,100,0
02/02/1993,1.62,G;C,103,100,0
03/02/1993,1.61,G;C,103,100,0
04/02/1993,1.6,G;C,103,100,0
05/02/1993,1.57,G;C,103,100,0
06/02/1993,1.53,G;C,103,100,0
07/02/1993,1.44,G;C,103,100,0
08/02/1993,1.42,G;C,103,100,0
09/02/1993,1.41,G;C,103,100,0
10/02/1993,1.37,G;C,103,100,0
11/02/1993,1.32,G;C,103,100,0
12/02/1993,1.28,G;C,103,100,0
13/02/1993,1.25,G;C,103,100,0
14/02/1993,1.22,G;C,103,100,0
15/02/1993,1.19,G;C,103,100,0
16/02/1993,1.16,G;C,103,100,0
17/02/1993,1.13,G;C,103,100,0
18/02/1993,1.1,G;C,103,100,0
19/02/1993,1.03,G;C,103,100,0
20/02/1993,1.01,G;C,103,100,0
21/02/1993,0.978,G;C,103,100,0
22/02/1993,0.954,G;C,103,100,0
23/02/1993,0.922,G;C,103,100,0
24/02/1993,0.904,G;C,103,100,0
25/02/1993,0.879,G;C,103,100,0
26/02/1993,0.887,G;C,103,100,0
27/02/1993,0.832,G;C,103,100,0
28/02/1993,0.802,G;C,103,100,0
01/03/1993,0.768,G;C,103,100,0
02/03/1993,0.76,G;C,103,100,0
03/03/1993,0.735,G;C,103,100,0
04/03/1993,0.714,G;C,103,100,0
05/03/1993,0.697,G;C,103,100,0
06/03/1993,0.687,G;C,103,100,0
07/03/1993,0.666,G;C,103,100,0
08/03/1993,0.669,G;C,103,100,0
09/03/1993,0.654,G;C,103,100,0
10/03/1993,0.64,G;C,103,100,0
11/03/1993,0.601,G;C,103,100,0
12/03/1993,0.585,G;C,103,100,0
13/03/1993,0.564,G;C,103,100,0
14/03/1993,0.572,G;C,103,100,0
15/03/1993,0.549,G;C,103,100,0
16/03/1993,0.558,G;C,103,100,0
17/03/1993,0.533,G;C,103,100,0
18/03/1993,0.554,G;C,103,100,0
19/03/1993,0.533,G;C,103,100,0
20/03/1993,0.477,G;C,103,100,0
21/03/1993,0.507,G;C,103,100,0
22/03/1993,0.541,G;C,103,100,0
23/03/1993,0.516,G;C,103,100,0
24/03/1993,0.483,G;C,103,100,0
25/03/1993,0.458,G;C,103,100,0
26/03/1993,0.391,G;C,103,100,0
27/03/1993,0.378,G;C,103,100,0
28/03/1993,0.37,G;C,103,100,0
29/03/1993,0.357,G;C,103,100,0
30/03/1993,0.381,G;C,103,100,0
31/03/1993,0.365,G;C,103,100,0
01/04/1993,0.399,G;C,103,100,0
02/04/1993,0.369,G;C,103,100,0
03/04/1993,0.398,G;C,103,100,0
04/04/1993,0.398,G;C,103,100,0
05/04/1993,0.437,G;C,103,100,0
06/04/1993,0.463,G;C,103,100,0
07/04/1993,0.478,G;C,103,100,0
08/04/1993,0.466,G;C,103,100,0
09/04/1993,0.514,G;C,103,100,0
10/04/1993,0.488,G;C,103,100,0
11/04/1993,0.482,G;C,103,100,0
12/04/1993,0.496,G;C,103,100,0
13/04/1993,0.534,G;C,103,100,0
14/04/1993,0.613,G;C,103,100,0
15/04/1993,0.614,G;C,103,100,0
16/04/1993,0.562,G;C,103,100,0
17/04/1993,0.537,G;C,103,100,0
18/04/1993,0.556,G;C,103,100,0
19/04/1993,0.573,G;C,103,100,0
20/04/1993,0.552,G;C,103,100,0
21/04/1993,0.562,G;C,103,100,0
22/04/1993,0.569,G;C,103,100,0
23/04/1993,0.567,G;C,103,100,0
24/04/1993,0.573,G;C,103,100,0
25/04/1993,0.609,G;C,103,100,0
26/04/1993,0.638,G;C,103,100,0
27/04/1993,0.617,G;C,103,100,0
28/04/1993,0.529,G;C,103,100,0
29/04/1993,0.521,G;C,103,100,0
30/04/1993,0.516,G;C,103,100,0
01/05/1993,0.493,G;C,103,100,0
02/05/1993,0.468,G;C,103,100,0
03/05/1993,0.457,G;C,103,100,0
04/05/1993,0.441,G;C,103,100,0
05/05/1993,0.428,G;C,103,100,0
06/05/1993,0.407,G;C,103,100,0
07/05/1993,0.393,G;C,103,100,0
08/05/1993,0.382,G;C,103,100,0
09/05/1993,0.377,G;C,103,100,0
10/05/1993,0.373,G;C,103,100,0
11/05/1993,0.371,G;C,103,100,0
12/05/1993,0.354,G;C,103,100,0
13/05/1993,0.357,G;C,103,100,0
14/05/1993,0.355,G;C,103,100,0
15/05/1993,0.343,G;C,103,100,0
16/05/1993,0.335,G;C,103,100,0
17/05/1993,0.31,G;C,103,100,0
18/05/1993,0.324,G;C,103,100,0
19/05/1993,0.304,G;C,103,100,0
20/05/1993,0.313,G;C,103,100,0
21/05/1993,0.39,G;C,103,100,0
22/05/1993,0.352,G;C,103,100,0
23/05/1993,0.308,G;C,103,100,0
24/05/1993,0.293,G;C,103,100,0
25/05/1993,0.292,G;C,103,100,0
26/05/1993,0.28,G;C,103,100,0
27/05/1993,0.343,G;C,103,100,0
28/05/1993,0.345,G;C,103,100,0
29/05/1993,0.332,G;C,103,100,0
30/05/1993,0.351,G;C,103,100,0
31/05/1993,0.374,G;C,103,100,0
01/06/1993,0.342,G;C,103,100,0
02/06/1993,0.35,G;C,103,100,0
03/06/1993,0.363,G;C,103,100,0
04/06/1993,0.294,G;C,103,100,0
05/06/1993,0.278,G;C,103,100,0
06/06/1993,0.267,G;C,103,100,0
07/06/1993,0.262,G;C,103,100,0
08/06/1993,0.262,G;C,103,100,0
09/06/1993,0.262,G;C,103,100,0
10/06/1993,0.26,G;C,103,100,0
11/06/1993,0.283,G;C,103,100,0
12/06/1993,0.349,G;C,103,100,0
13/06/1993,0.344,G;C,103,100,0
14/06/1993,0.359,G;C,103,100,0
15/06/1993,0.36,G;C,103,100,0
16/06/1993,0.347,G;C,103,100,0
17/06/1993,0.371,G;C,103,100,0
18/06/1993,0.373,G;C,103,100,0
19/06/1993,0.371,G;C,103,100,0
20/06/1993,0.369,G;C,103,100,0
21/06/1993,0.353,G;C,103,100,0
22/06/1993,0.351,G;C,103,100,0
23/06/1993,0.347,G;C,103,100,0
24/06/1993,0.336,G;C,103,100,0
25/06/1993,0.331,G;C,103,100,0
26/06/1993,0.329,G;C,103,100,0
27/06/1993,0.316,G;C,103,100,0
28/06/1993,0.308,G;C,103,100,0
29/06/1993,0.298,G;C,103,100,0
30/06/1993,0.293,G;C,103,100,0
01/07/1993,0.273,G;C,103,100,0
02/07/1993,0.262,G;C,103,100,0
03/07/1993,0.259,G;C,103,100,0
04/07/1993,0.25,G;C,103,100,0
05/07/1993,0.235,G;C,103,100,0
06/07/1993,0.233,G;C,103,100,0
07/07/1993,0.229,G;C,103,100,0
08/07/1993,0.227,G;C,103,100,0
09/07/1993,0.233,G;C,103,100,0
10/07/1993,0.228,G;C,103,100,0
11/07/1993,0.235,G;C,103,100,0
12/07/1993,0.224,G;C,103,100,0
13/07/1993,0.2,G;C,103,100,0
14/07/1993,0.211,G;C,103,100,0
15/07/1993,0.214,G;C,103,100,0
16/07/1993,0.213,G;C,103,100,0
17/07/1993,0.208,G;C,103,100,0
18/07/1993,0.205,G;C,103,100,0
19/07/1993,0.19,G;C,103,100,0
20/07/1993,0.189,G;C,103,100,0
21/07/1993,0.182,G;C,103,100,0
22/07/1993,0.173,G;C,103,100,0
23/07/1993,0.173,G;C,103,100,0
24/07/1993,0.17,G;C,103,100,0
25/07/1993,0.171,G;C,103,100,0
26/07/1993,0.168,G;C,103,100,0
27/07/1993,0.168,G;C,103,100,0
28/07/1993,0.168,G;C,103,100,0
29/07/1993,0.158,G;C,103,100,0
30/07/1993,0.15,G;C,103,100,0
31/07/1993,0.143,G;C,103,100,0
01/08/1993,0.14,G;C,103,100,0
02/08/1993,0.133,G;C,103,100,0
03/08/1993,0.128,G;C,103,100,0
04/08/1993,0.121,G;C,103,100,0
05/08/1993,0.128,G;C,103,100,0
06/08/1993,0.12,G;C,103,100,0
07/08/1993,0.119,G;C,103,100,0
08/08/1993,0.108,G;C,103,100,0
09/08/1993,0.106,G;C,103,100,0
10/08/1993,0.102,G;C,103,100,0
11/08/1993,0.101,G;C,103,100,0
12/08/1993,0.099,G;C,103,100,0
13/08/1993,0.093,G;C,103,100,0
14/08/1993,0.093,G;C,103,100,0
15/08/1993,0.085,G;C,103,100,0
16/08/1993,0.08,G;C,103,100,0
17/08/1993,0.08,G;C,103,100,0
18/08/1993,0.077,G;C,103,100,0
19/08/1993,0.076,G;C,103,100,0
20/08/1993,0.074,G;C,103,100,0
21/08/1993,0.072,G;C,103,100,0
22/08/1993,0.075,G;C,103,100,0
23/08/1993,0.075,G;C,103,100,0
24/08/1993,0.071,G;C,103,100,0
25/08/1993,0.069,G;C,103,100,0
26/08/1993,0.069,G;C,103,100,0
27/08/1993,0.069,G;C,103,100,0
28/08/1993,0.061,G;C,103,100,0
29/08/1993,0.061,G;C,103,100,0
30/08/1993,0.058,G;C,103,100,0
31/08/1993,0.057,G;C,103,100,0
01/09/1993,0.057,G;C,103,100,0
02/09/1993,0.057,G;C,103,100,0
03/09/1993,0.057,G;C,103,100,0
04/09/1993,0.057,G;C,103,100,0
05/09/1993,0.057,G;C,103,100,0
06/09/1993,0.057,G;C,103,100,0
07/09/1993,0.057,G;C,103,100,0
08/09/1993,0.056,G;C,103,100,0
09/09/1993,0.064,G;C,103,100,0
10/09/1993,0.063,G;C,103,100,0
11/09/1993,0.057,G;C,103,100,0
12/09/1993,0.057,G;C,103,100,0
13/09/1993,0.063,G;C,103,100,0
14/09/1993,0.068,G;C,103,100,0
15/09/1993,0.061,G;C,103,100,0
16/09/1993,0.061,G;C,103,100,0
17/09/1993,0.061,G;C,103,100,0
18/09/1993,0.059,G;C,103,100,0
19/09/1993,0.061,G;C,103,100,0
20/09/1993,0.061,G;C,103,100,0
21/09/1993,0.061,G;C,103,100,0
22/09/1993,0.061,G;C,103,100,0
23/09/1993,0.061,G;C,103,100,0
24/09/1993,0.061,G;C,103,100,0
25/09/1993,0.061,G;C,103,100,0
26/09/1993,0.061,G;C,103,100,0
27/09/1993,0.057,G;C,103,100,0
28/09/1993,0.057,G;C,103,100,0
29/09/1993,0.059,G;C,103,100,0
30/09/1993,0.057,G;C,103,100,0
01/10/1993,0.061,G;C,103,100,0
02/10/1993,0.061,G;C,103,100,0
03/10/1993,0.063,G;C,103,100,0
04/10/1993,0.062,G;C,103,100,0
05/10/1993,0.068,G;C,103,100,0
06/10/1993,0.082,G;C,103,100,0
07/10/1993,0.092,G;C,103,100,0
08/10/1993,0.096,G;C,103,100,0
09/10/1993,0.115,G;C,103,100,0
10/10/1993,0.115,G;C,103,100,0
11/10/1993,0.117,G;C,103,100,0
12/10/1993,0.142,G;C,103,100,0
13/10/1993,0.184,G;C,103,100,0
14/10/1993,0.183,G;C,103,100,0
15/10/1993,0.188,G;C,103,100,0
16/10/1993,0.189,G;C,103,100,0
17/10/1993,0.194,G;C,103,100,0
18/10/1993,0.212,G;C,103,100,0
19/10/1993,0.231,G;C,103,100,0
20/10/1993,0.25,G;C,103,100,0
21/10/1993,0.262,G;C,103,100,0
22/10/1993,0.267,G;C,103,100,0
23/10/1993,0.267,G;C,103,100,0
24/10/1993,0.262,G;C,103,100,0
25/10/1993,0.258,G;C,103,100,0
26/10/1993,0.255,G;C,103,100,0
27/10/1993,0.251,G;C,103,100,0
28/10/1993,0.247,G;C,103,100,0
29/10/1993,0.244,G;C,103,100,0
30/10/1993,0.239,G;C,103,100,0
31/10/1993,0.235,G;C,103,100,0
01/11/1993,0.245,G;C,103,100,0
02/11/1993,0.245,G;C,103,100,0
03/11/1993,0.245,G;C,103,100,0
04/11/1993,0.245,G;C,103,100,0
05/11/1993,0.245,G;C,103,100,0
06/11/1993,0.245,G;C,103,100,0
07/11/1993,0.241,G;C,103,100,0
08/11/1993,0.234,G;C,103,100,0
09/11/1993,0.227,G;C,103,100,0
10/11/1993,0.231,G;C,103,100,0
11/11/1993,0.239,G;C,103,100,0
12/11/1993,0.233,G;C,103,100,0
13/11/1993,0.227,G;C,103,100,0
14/11/1993,0.243,G;C,103,100,0
15/11/1993,0.245,G;C,103,100,0
16/11/1993,0.249,G;C,103,100,0
17/11/1993,0.256,G;C,103,100,0
18/11/1993,0.256,G;C,103,100,0
19/11/1993,0.273,G;C,103,100,0
20/11/1993,0.275,G;C,103,100,0
21/11/1993,0.275,G;C,103,100,0
22/11/1993,0.281,G;C,103,100,0
23/11/1993,0.281,G;C,103,100,0
24/11/1993,0.28,G;C,103,100,0
25/11/1993,0.287,G;C,103,100,0
26/11/1993,0.287,G;C,103,100,0
27/11/1993,0.283,G;C,103,100,0
28/11/1993,0.281,G;C,103,100,0
29/11/1993,0.283,G;C,103,100,0
30/11/1993,0.303,G;C,103,100,0
01/12/1993,0.3,G;C,103,100,0
02/12/1993,0.284,G;C,103,100,0
03/12/1993,0.282,G;C,103,100,0
04/12/1993,0.292,G;C,103,100,0
05/12/1993,0.294,G;C,103,100,0
06/12/1993,0.287,G;C,103,100,0
07/12/1993,0.287,G;C,103,100,0
08/12/1993,0.321,G;C,103,100,0
09/12/1993,0.338,G;C,103,100,0
10/12/1993,0.326,G;C,103,100,0
11/12/1993,0.334,G;C,103,100,0
12/12/1993,0.391,G;C,103,100,0
13/12/1993,0.456,G;C,103,100,0
14/12/1993,0.538,G;C,103,100,0
15/12/1993,0.635,G;C,103,100,0
16/12/1993,0.686,G;C,103,100,0
17/12/1993,0.729,G;C,103,100,0
18/12/1993,0.787,G;C,103,100,0
19/12/1993,0.813,G;C,103,100,0
20/12/1993,0.87,G;C,103,100,0
21/12/1993,0.897,G;C,103,100,0
22/12/1993,0.959,G;C,103,100,0
23/12/1993,0.991,G;C,103,100,0
24/12/1993,1,G;C,103,100,0
25/12/1993,1.03,G;C,103,100,0
26/12/1993,1.03,G;C,103,100,0
27/12/1993,1.03,G;C,103,100,0
28/12/1993,1.06,G;C,103,100,0
29/12/1993,1.07,G;C,103,100,0
30/12/1993,1.1,G;C,103,100,0
31/12/1993,1.14,G;C,103,100,0
01/01/1994,1.19,G;C,103,100,0
02/01/1994,1.23,G;C,103,100,0
03/01/1994,1.33,G;C,103,100,0
04/01/1994,1.47,G;C,103,100,0
05/01/1994,1.67,G;C,103,100,0
06/01/1994,1.79,G;C,103,100,0
07/01/1994,1.8,G;C,103,100,0
08/01/1994,1.84,G;C,103,100,0
09/01/1994,1.88,G;C,103,100,0
10/01/1994,1.9,G;C,103,100,0
11/01/1994,1.9,G;C,103,100,0
12/01/1994,1.99,G;C,103,100,0
13/01/1994,2.08,G;C,103,100,0
14/01/1994,2.08,G;C,103,100,0
15/01/1994,2.09,G;C,103,100,0
16/01/1994,2.07,G;C,103,100,0
17/01/1994,2.05,G;C,103,100,0
18/01/1994,2.03,G;C,103,100,0
19/01/1994,1.99,G;C,103,100,0
20/01/1994,1.95,G;C,103,100,0
21/01/1994,1.92,G;C,103,100,0
22/01/1994,1.89,G;C,103,100,0
23/01/1994,1.86,G;C,103,100,0
24/01/1994,1.83,G;C,103,100,0
25/01/1994,1.79,G;C,103,100,0
26/01/1994,1.74,G;C,103,100,0
27/01/1994,1.71,G;C,103,100,0
28/01/1994,1.66,G;C,103,100,0
29/01/1994,1.64,G;C,103,100,0
30/01/1994,1.6,G;C,103,100,0
31/01/1994,1.57,G;C,103,100,0
01/02/1994,1.56,G;C,103,100,0
02/02/1994,1.55,G;C,103,100,0
03/02/1994,1.61,G;C,103,100,0
04/02/1994,1.58,G;C,103,100,0
05/02/1994,1.55,G;C,103,100,0
06/02/1994,1.57,G;C,103,100,0
07/02/1994,1.54,G;C,103,100,0
08/02/1994,1.54,G;C,103,100,0
09/02/1994,1.52,G;C,103,100,0
10/02/1994,1.53,G;C,103,100,0
11/02/1994,1.55,G;C,103,100,0
12/02/1994,1.53,G;C,103,100,0
13/02/1994,1.53,G;C,103,100,0
14/02/1994,1.51,G;C,103,100,0
15/02/1994,1.51,G;C,103,100,0
16/02/1994,1.48,G;C,103,100,0
17/02/1994,1.47,G;C,103,100,0
18/02/1994,1.44,G;C,103,100,0
19/02/1994,1.42,G;C,103,100,0
20/02/1994,1.38,G;C,103,100,0
21/02/1994,1.35,G;C,103,100,0
22/02/1994,1.35,G;C,103,100,0
23/02/1994,1.35,G;C,103,100,0
24/02/1994,1.34,G;C,103,100,0
25/02/1994,1.31,G;C,103,100,0
26/02/1994,1.33,G;C,103,100,0
27/02/1994,1.35,G;C,103,100,0
28/02/1994,1.35,G;C,103,100,0
01/03/1994,1.36,G;C,103,100,0
02/03/1994,1.36,G;C,103,100,0
03/03/1994,1.36,G;C,103,100,0
04/03/1994,1.37,G;C,103,100,0
05/03/1994,1.37,G;C,103,100,0
06/03/1994,1.35,G;C,103,100,0
07/03/1994,1.33,G;C,103,100,0
08/03/1994,1.32,G;C,103,100,0
09/03/1994,1.37,G;C,103,100,0
10/03/1994,1.35,G;C,103,100,0
11/03/1994,1.28,G;C,103,100,0
12/03/1994,1.25,G;C,103,100,0
13/03/1994,1.19,G;C,103,100,0
14/03/1994,1.18,G;C,103,100,0
15/03/1994,1.16,G;C,103,100,0
16/03/1994,1.14,G;C,103,100,0
17/03/1994,1.11,G;C,103,100,0
18/03/1994,1.08,G;C,103,100,0
19/03/1994,1.07,G;C,103,100,0
20/03/1994,1.04,G;C,103,100,0
21/03/1994,1.02,G;C,103,100,0
22/03/1994,1.01,G;C,103,100,0
23/03/1994,0.955,G;C,103,100,0
24/03/1994,0.935,G;C,103,100,0
25/03/1994,0.922,G;C,103,100,0
26/03/1994,0.9,G;C,103,100,0
27/03/1994,0.866,G;C,103,100,0
28/03/1994,0.867,G;C,103,100,0
29/03/1994,0.845,G;C,103,100,0
30/03/1994,0.841,G;C,103,100,0
31/03/1994,0.911,G;C,103,100,0
01/04/1994,0.953,G;C,103,100,0
02/04/1994,0.907,G;C,103,100,0
03/04/1994,0.916,G;C,103,100,0
04/04/1994,0.959,G;C,103,100,0
05/04/1994,0.943,G;C,103,100,0
06/04/1994,0.943,G;C,103,100,0
07/04/1994,0.933,G;C,103,100,0
08/04/1994,0.966,G;C,103,100,0
09/04/1994,1.02,G;C,103,100,0
10/04/1994,1.06,G;C,103,100,0
11/04/1994,1.07,G;C,103,100,0
12/04/1994,1.07,G;C,103,100,0
13/04/1994,1.07,G;C,103,100,0
14/04/1994,1.07,G;C,103,100,0
15/04/1994,1.05,G;C,103,100,0
16/04/1994,1.05,G;C,103,100,0
17/04/1994,1.04,G;C,103,100,0
18/04/1994,1.02,G;C,103,100,0
19/04/1994,1,G;C,103,100,0
20/04/1994,0.985,G;C,103,100,0
21/04/1994,0.967,G;C,103,100,0
22/04/1994,0.943,G;C,103,100,0
23/04/1994,0.94,G;C,103,100,0
24/04/1994,0.906,G;C,103,100,0
25/04/1994,0.888,G;C,103,100,0
26/04/1994,0.861,G;C,103,100,0
27/04/1994,0.836,G;C,103,100,0
28/04/1994,0.819,G;C,103,100,0
29/04/1994,0.795,G;C,103,100,0
30/04/1994,0.785,G;C,103,100,0
01/05/1994,0.768,G;C,103,100,0
02/05/1994,0.746,G;C,103,100,0
03/05/1994,0.722,G;C,103,100,0
04/05/1994,0.721,G;C,103,100,0
05/05/1994,0.715,G;C,103,100,0
06/05/1994,0.695,G;C,103,100,0
07/05/1994,0.676,G;C,103,100,0
08/05/1994,0.66,G;C,103,100,0
09/05/1994,0.655,G;C,103,100,0
10/05/1994,0.644,G;C,103,100,0
11/05/1994,0.631,G;C,103,100,0
12/05/1994,0.629,G;C,103,100,0
13/05/1994,0.61,G;C,103,100,0
14/05/1994,0.619,G;C,103,100,0
15/05/1994,0.611,G;C,103,100,0
16/05/1994,0.596,G;C,103,100,0
17/05/1994,0.581,G;C,103,100,0
18/05/1994,0.562,G;C,103,100,0
19/05/1994,0.55,G;C,103,100,0
20/05/1994,0.552,G;C,103,100,0
21/05/1994,0.578,G;C,103,100,0
22/05/1994,0.589,G;C,103,100,0
23/05/1994,0.565,G;C,103,100,0
24/05/1994,0.532,G;C,103,100,0
25/05/1994,0.653,G;C,103,100,0
26/05/1994,0.742,G;C,103,100,0
27/05/1994,0.669,G;C,103,100,0
28/05/1994,0.644,G;C,103,100,0
29/05/1994,0.644,G;C,103,100,0
30/05/1994,0.629,G;C,103,100,0
31/05/1994,0.624,G;C,103,100,0
01/06/1994,0.623,G;C,103,100,0
02/06/1994,0.632,G;C,103,100,0
03/06/1994,0.613,G;C,103,100,0
04/06/1994,0.616,G;C,103,100,0
05/06/1994,0.601,G;C,103,100,0
06/06/1994,0.584,G;C,103,100,0
07/06/1994,0.56,G;C,103,100,0
08/06/1994,0.53,G;C,103,100,0
09/06/1994,0.511,G;C,103,100,0
10/06/1994,0.491,G;C,103,100,0
11/06/1994,0.479,G;C,103,100,0
12/06/1994,0.466,G;C,103,100,0
13/06/1994,0.455,G;C,103,100,0
14/06/1994,0.439,G;C,103,100,0
15/06/1994,0.426,G;C,103,100,0
16/06/1994,0.414,G;C,103,100,0
17/06/1994,0.4,G;C,103,100,0
18/06/1994,0.381,G;C,103,100,0
19/06/1994,0.362,G;C,103,100,0
20/06/1994,0.346,G;C,103,100,0
21/06/1994,0.341,G;C,103,100,0
22/06/1994,0.329,G;C,103,100,0
23/06/1994,0.319,G;C,103,100,0
24/06/1994,0.309,G;C,103,100,0
25/06/1994,0.29,G;C,103,100,0
26/06/1994,0.28,G;C,103,100,0
27/06/1994,0.268,G;C,103,100,0
28/06/1994,0.255,G;C,103,100,0
29/06/1994,0.241,G;C,103,100,0
30/06/1994,0.237,G;C,103,100,0
01/07/1994,0.229,G;C,103,100,0
02/07/1994,0.211,G;C,103,100,0
03/07/1994,0.199,G;C,103,100,0
04/07/1994,0.191,G;C,103,100,0
05/07/1994,0.183,G;C,103,100,0
06/07/1994,0.188,G;C,103,100,0
07/07/1994,0.19,G;C,103,100,0
08/07/1994,0.181,G;C,103,100,0
09/07/1994,0.185,G;C,103,100,0
10/07/1994,0.164,G;C,103,100,0
11/07/1994,0.159,G;C,103,100,0
12/07/1994,0.157,G;C,103,100,0
13/07/1994,0.152,G;C,103,100,0
14/07/1994,0.154,G;C,103,100,0
15/07/1994,0.149,G;C,103,100,0
16/07/1994,0.149,G;C,103,100,0
17/07/1994,0.146,G;C,103,100,0
18/07/1994,0.143,G;C,103,100,0
19/07/1994,0.142,G;C,103,100,0
20/07/1994,0.138,G;C,103,100,0
21/07/1994,0.135,G;C,103,100,0
22/07/1994,0.136,G;C,103,100,0
23/07/1994,0.134,G;C,103,100,0
24/07/1994,0.133,G;C,103,100,0
25/07/1994,0.131,G;C,103,100,0
26/07/1994,0.124,G;C,103,100,0
27/07/1994,0.129,G;C,103,100,0
28/07/1994,0.135,G;C,103,100,0
29/07/1994,0.139,G;C,103,100,0
30/07/1994,0.143,G;C,103,100,0
31/07/1994,0.132,G;C,103,100,0
01/08/1994,0.131,G;C,103,100,0
02/08/1994,0.13,G;C,103,100,0
03/08/1994,0.135,G;C,103,100,0
04/08/1994,0.131,G;C,103,100,0
05/08/1994,0.128,G;C,103,100,0
06/08/1994,0.138,G;C,103,100,0
07/08/1994,0.142,G;C,103,100,0
08/08/1994,0.148,G;C,103,100,0
09/08/1994,0.149,G;C,103,100,0
10/08/1994,0.149,G;C,103,100,0
11/08/1994,0.133,G;C,103,100,0
12/08/1994,0.136,G;C,103,100,0
13/08/1994,0.138,G;C,103,100,0
14/08/1994,0.152,G;C,103,100,0
15/08/1994,0.153,G;C,103,100,0
16/08/1994,0.157,G;C,103,100,0
17/08/1994,0.163,G;C,103,100,0
18/08/1994,0.167,G;C,103,100,0
19/08/1994,0.168,G;C,103,100,0
20/08/1994,0.168,G;C,103,100,0
21/08/1994,0.168,G;C,103,100,0
22/08/1994,0.168,G;C,103,100,0
23/08/1994,0.172,G;C,103,100,0
24/08/1994,0.178,G;C,103,100,0
25/08/1994,0.178,G;C,103,100,0
26/08/1994,0.178,G;C,103,100,0
27/08/1994,0.178,G;C,103,100,0
28/08/1994,0.181,G;C,103,100,0
29/08/1994,0.189,G;C,103,100,0
30/08/1994,0.191,G;C,103,100,0
31/08/1994,0.194,G;C,103,100,0
01/09/1994,0.179,G;C,103,100,0
02/09/1994,0.178,G;C,103,100,0
03/09/1994,0.178,G;C,103,100,0
04/09/1994,0.18,G;C,103,100,0
05/09/1994,0.178,G;C,103,100,0
06/09/1994,0.169,G;C,103,100,0
07/09/1994,0.165,G;C,103,100,0
08/09/1994,0.157,G;C,103,100,0
